,row,CUI Part,CUI Series,status,RECOM series,RECOM Series matches,vin_min,vin_max,vout_1,vout_2,isolation,num_outputs,RECOM_Artikelnummer,RECOM_Bezeichnung 1,RECOM_Inputvoltage,RECOM_Outputvoltage,RECOM_Isolation,RECOM_ProductgroupBezeichnung,score
422,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
423,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
424,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
425,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
426,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
427,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
428,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
429,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
430,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
431,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
432,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
433,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
434,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
435,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
436,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
437,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
438,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
439,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004768,RP240H-4805SRW/N,16.5-75,05,2.25KV,RP240H-RW,2.0
440,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004783,RP240H-4805SRW/P-HC,16.5-75,05,2.25KV,RP240H-RW,2.0
441,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004778,RP240H-4805SRW/P,16.5-75,05,2.25KV,RP240H-RW,2.0
442,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004773,RP240H-4805SRW/N-HC,16.5-75,05,2.25KV,RP240H-RW,2.0
443,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004787,RP240H-4848SRW/P-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
444,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004772,RP240H-4848SRW/N,16.5-75,48,2.25KV,RP240H-RW,2.0
445,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004777,RP240H-4848SRW/N-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
446,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004782,RP240H-4848SRW/P,16.5-75,48,2.25KV,RP240H-RW,2.0
447,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004929,RP240H-4824SRW/P/X4,14-75,24,2.25KV,RP240H-RW,2.0
448,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004776,RP240H-4824SRW/N-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
449,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004786,RP240H-4824SRW/P-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
450,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004771,RP240H-4824SRW/N,16.5-75,24,2.25KV,RP240H-RW,2.0
451,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004781,RP240H-4824SRW/P,16.5-75,24,2.25KV,RP240H-RW,2.0
452,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004780,RP240H-4815SRW/P,16.5-75,15,2.25KV,RP240H-RW,2.0
453,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004785,RP240H-4815SRW/P-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
454,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004775,RP240H-4815SRW/N-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
455,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004770,RP240H-4815SRW/N,16.5-75,15,2.25KV,RP240H-RW,2.0
456,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004779,RP240H-4812SRW/P,16.5-75,12,2.25KV,RP240H-RW,2.0
457,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004769,RP240H-4812SRW/N,16.5-75,12,2.25KV,RP240H-RW,2.0
458,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004784,RP240H-4812SRW/P-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
459,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004774,RP240H-4812SRW/N-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
460,504,VHB150W-Q48-S48,vhb150w,,REC150H-UW,6,18.0,75.0,48.0,,1500.0,1.0,21000493,REC150H-4848SUW,9-75,48,2.5KV,REC150H-UW,2.0
461,506,VHB150W-Q48-S28,vhb150w,,REC150H-UW,6,18.0,75.0,28.0,,1500.0,1.0,21000492,REC150H-4828SUW,9-75,28,2.5KV,REC150H-UW,2.0
462,507,VHB150W-Q48-S24,vhb150w,,REC150H-UW,6,18.0,75.0,24.0,,1500.0,1.0,21000491,REC150H-4824SUW,9-75,24,2.5KV,REC150H-UW,2.0
463,509,VHB150W-Q48-S12,vhb150w,,REC150H-UW,6,18.0,75.0,12.0,,1500.0,1.0,21000490,REC150H-4812SUW,9-75,12,2.5KV,REC150H-UW,2.0
464,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019118,RKZE-2415D,24,+/-15,3KV,RKZE,4.0
465,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019119,RKZE-2415D/H,24,+/-15,4KV,RKZE,4.0
466,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019120,RKZE-2415D/P,24,+/-15,3KV,RKZE,4.0
467,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019121,RKZE-2415D/HP,24,+/-15,4KV,RKZE,4.0
468,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019102,RKZE-2412D,24,+/-12,3KV,RKZE,4.0
469,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019103,RKZE-2412D/H,24,+/-12,4KV,RKZE,4.0
470,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019104,RKZE-2412D/P,24,+/-12,3KV,RKZE,4.0
471,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019105,RKZE-2412D/HP,24,+/-12,4KV,RKZE,4.0
472,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019086,RKZE-2405D,24,+/-05,3KV,RKZE,4.0
473,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019087,RKZE-2405D/H,24,+/-05,4KV,RKZE,4.0
474,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019088,RKZE-2405D/P,24,+/-05,3KV,RKZE,4.0
475,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019089,RKZE-2405D/HP,24,+/-05,4KV,RKZE,4.0
476,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019070,RKZE-2415S,24,15,3KV,RKZE,4.0
477,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019071,RKZE-2415S/H,24,15,4KV,RKZE,4.0
478,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019072,RKZE-2415S/P,24,15,3KV,RKZE,4.0
479,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019073,RKZE-2415S/HP,24,15,4KV,RKZE,4.0
480,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019054,RKZE-2412S,24,12,3KV,RKZE,4.0
481,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019055,RKZE-2412S/H,24,12,4KV,RKZE,4.0
482,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019056,RKZE-2412S/P,24,12,3KV,RKZE,4.0
483,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019057,RKZE-2412S/HP,24,12,4KV,RKZE,4.0
484,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019022,RKZE-2405S,24,05,3KV,RKZE,4.0
485,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019023,RKZE-2405S/H,24,05,4KV,RKZE,4.0
486,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019024,RKZE-2405S/P,24,05,3KV,RKZE,4.0
487,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019025,RKZE-2405S/HP,24,05,4KV,RKZE,4.0
488,522,PCSA1-S24-S5-S,pcsa1-s,,ROE,15,21.6,26.4,5.0,,1000.0,1.0,10018048,ROE-2405S,24,05,1KV,ROE,5.0
489,522,PCSA1-S24-S5-S,pcsa1-s,,ROE,15,21.6,26.4,5.0,,1000.0,1.0,10018232,WE-ROE-2405S,24,05,1KV,WE-ROE,5.0
490,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10001507,RB-2415D/H,24,+/-15,2KV,RB,4.0
491,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10003663,RB-2415D/HP,24,+/-15,2KV,RB,4.0
492,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10017859,RB-2415D/HP/X2,24,+/-15,2KV,RB,4.0
493,524,PCN1-S24-D12-S,pcn1-s,,RB,317,21.6,26.4,12.0,-12.0,1500.0,2.0,10001506,RB-2412D/H,24,+/-12,2KV,RB,4.0
494,524,PCN1-S24-D12-S,pcn1-s,,RB,317,21.6,26.4,12.0,-12.0,1500.0,2.0,10005326,RB-2412D/HP,24,+/-12,2KV,RB,4.0
495,525,PCN1-S24-D5-S,pcn1-s,,RB,317,21.6,26.4,5.0,-5.0,1500.0,2.0,10001504,RB-2405D/H,24,+/-05,2KV,RB,4.0
496,525,PCN1-S24-D5-S,pcn1-s,,RB,317,21.6,26.4,5.0,-5.0,1500.0,2.0,10005248,RB-2405D/HP,24,+/-05,2KV,RB,4.0
497,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10001482,RB-2415S/H,24,15,2KV,RB,4.0
498,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10005321,RB-2415S/HP,24,15,2KV,RB,4.0
499,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10017857,RB-2415S/HP/X2,24,15,2KV,RB,4.0
500,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10001481,RB-2412S/H,24,12,2KV,RB,4.0
501,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10005324,RB-2412S/HP,24,12,2KV,RB,4.0
502,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10017858,RB-2412S/HP/X2,24,12,2KV,RB,4.0
503,528,PCN1-S24-S5-S,pcn1-s,,RB,317,21.6,26.4,5.0,,1500.0,1.0,10001479,RB-2405S/H,24,05,2KV,RB,4.0
504,528,PCN1-S24-S5-S,pcn1-s,,RB,317,21.6,26.4,5.0,,1500.0,1.0,10003662,RB-2405S/HP,24,05,2KV,RB,4.0
505,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004741,RP180H-11024SRW/P,43-160,24,3KV,RP180H-RW,2.0
506,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004736,RP180H-11024SRW/N-HC,43-160,24,3KV,RP180H-RW,2.0
507,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004746,RP180H-11024SRW/P-HC,43-160,24,3KV,RP180H-RW,2.0
508,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004731,RP180H-11024SRW/N,43-160,24,3KV,RP180H-RW,2.0
509,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004734,RP180H-11012SRW/N-HC,43-160,12,3KV,RP180H-RW,2.0
510,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004739,RP180H-11012SRW/P,43-160,12,3KV,RP180H-RW,2.0
511,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004729,RP180H-11012SRW/N,43-160,12,3KV,RP180H-RW,2.0
512,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004744,RP180H-11012SRW/P-HC,43-160,12,3KV,RP180H-RW,2.0
513,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004728,RP180H-11005SRW/N,43-160,05,3KV,RP180H-RW,2.0
514,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004733,RP180H-11005SRW/N-HC,43-160,05,3KV,RP180H-RW,2.0
515,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004738,RP180H-11005SRW/P,43-160,05,3KV,RP180H-RW,2.0
516,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004743,RP180H-11005SRW/P-HC,43-160,05,3KV,RP180H-RW,2.0
517,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004350,RP100H-11024SRW/P,43-160,24,3KV,RP100H-RW,2.0
518,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004612,RP100H-11024SRW/N,43-160,24,3KV,RP100H-RW,2.0
519,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004626,RP100H-11024SRW/P-HC,43-160,24,3KV,RP100H-RW,2.0
520,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004617,RP100H-11024SRW/N-HC,43-160,24,3KV,RP100H-RW,2.0
521,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004624,RP100H-11012SRW/P-HC,43-160,12,3KV,RP100H-RW,2.0
522,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004620,RP100H-11012SRW/P,43-160,12,3KV,RP100H-RW,2.0
523,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004610,RP100H-11012SRW/N,43-160,12,3KV,RP100H-RW,2.0
524,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004615,RP100H-11012SRW/N-HC,43-160,12,3KV,RP100H-RW,2.0
525,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004614,RP100H-11005SRW/N-HC,43-160,05,3KV,RP100H-RW,2.0
526,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004623,RP100H-11005SRW/P-HC,43-160,05,3KV,RP100H-RW,2.0
527,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004609,RP100H-11005SRW/N,43-160,05,3KV,RP100H-RW,2.0
528,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004619,RP100H-11005SRW/P,43-160,05,3KV,RP100H-RW,2.0
